Date,Deforestation (Percent_Tree_Cover),Air Pollution (NO2) (tropospheric_NO2_column_number_density),Water Quality (SR_B3),Water Quality (SR_B4),Water Quality (SR_B5)
2018-09-20,,,18684.7634846731,18561.444526750853,22815.763316772278
2018-09-20,,,19061.192105015867,18930.649960580395,19139.41124568343
2018-09-20,,,21466.784117874136,21218.827376211888,21143.29653942347
2018-09-20,,,24069.562917417476,23812.59928361424,23850.08633990228
2018-09-20,,,11610.935124316562,11464.25943643034,11633.861602185641
2018-09-20,,,15158.491501006261,15407.00784745247,16136.250995410246
2018-09-20,,,9234.048239917409,8855.7300762647,16946.4875782603
2018-09-20,,,10708.196946350161,10421.45854641644,17686.816874682558
2018-09-20,,,10456.701994168676,10135.252481236968,18153.782542305464
2018-09-20,,,8240.285617731242,7897.750824623594,10673.160223853174
2018-09-20,,,16928.757545722365,16781.18832332408,18568.37367716031
2018-09-20,,,18684.7634846731,18561.444526750853,22815.763316772278
2018-09-20,,,19061.192105015867,18930.649960580395,19139.41124568343
2018-09-20,,,21466.784117874136,21218.827376211888,21143.29653942347
2018-09-20,,,24069.562917417476,23812.59928361424,23850.08633990228
2018-09-20,,,11610.935124316562,11464.25943643034,11633.861602185641
2018-09-20,,,15158.491501006261,15407.00784745247,16136.250995410246
2018-09-20,,,9234.048239917409,8855.7300762647,16946.4875782603
2018-09-20,,,10708.196946350161,10421.45854641644,17686.816874682558
2018-09-20,,,10456.701994168676,10135.252481236968,18153.782542305464
2018-09-20,,,8240.285617731242,7897.750824623594,10673.160223853174
2018-09-20,,,16928.757545722365,16781.18832332408,18568.37367716031
2018-09-20,,,18684.7634846731,18561.444526750853,22815.763316772278
2018-09-20,,,19061.192105015867,18930.649960580395,19139.41124568343
2018-09-20,,,21466.784117874136,21218.827376211888,21143.29653942347
2018-09-20,,,24069.562917417476,23812.59928361424,23850.08633990228
2018-09-20,,,11610.935124316562,11464.25943643034,11633.861602185641
2018-09-20,,,15158.491501006261,15407.00784745247,16136.250995410246
2018-09-20,,,9234.048239917409,8855.7300762647,16946.4875782603
2018-09-20,,,10708.196946350161,10421.45854641644,17686.816874682558
2018-09-20,,,10456.701994168676,10135.252481236968,18153.782542305464
2018-09-20,,,8240.285617731242,7897.750824623594,10673.160223853174
2018-09-20,,,16928.757545722365,16781.18832332408,18568.37367716031
2018-09-20,,,18684.7634846731,18561.444526750853,22815.763316772278
2018-09-20,,,19061.192105015867,18930.649960580395,19139.41124568343
2018-09-20,,,21466.784117874136,21218.827376211888,21143.29653942347
2018-09-20,,,24069.562917417476,23812.59928361424,23850.08633990228
2018-09-20,,,11610.935124316562,11464.25943643034,11633.861602185641
2018-09-20,,,15158.491501006261,15407.00784745247,16136.250995410246
2018-09-21,,,,,
2018-09-21,,,,,
2018-09-21,,,,,
2018-09-21,,,,,
2018-09-21,,,,,
2018-09-21,,,,,
2018-09-21,,2.7486647803994797e-05,,,
2018-09-21,,1.7609595442089082e-05,,,
2018-09-21,,4.809998469563824e-06,,,
2018-09-21,,,,,
2018-09-21,,,,,
2018-09-21,,,,,
2018-09-21,,,,,
2018-09-21,,,,,
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,1.635669425481467e-05,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,1.635669425481467e-05,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,1.635669425481467e-05,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,1.635669425481467e-05,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,1.6596333142482244e-05,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,1.6596333142482244e-05,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,1.6596333142482244e-05,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,1.6596333142482244e-05,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,7.669540866413947e-06,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,7.669540866413947e-06,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,7.669540866413947e-06,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,7.669540866413947e-06,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-22,,,7631.900980392157,7280.511764705884,7194.120588235295
2018-09-22,,,8366.723960565787,8166.744620727684,8941.998851491462
2018-09-22,,,19067.28212883523,19064.702333696834,21640.32983452003
2018-09-22,,,10780.527865001231,10620.925531650597,11042.02001142825
2018-09-23,,,,,
2018-09-23,,,,,
2018-09-23,,,,,
2018-09-23,,,,,
2018-09-23,,,,,
2018-09-23,,1.3959838215394873e-05,,,
2018-09-23,,1.3373598136994628e-05,,,
2018-09-23,,1.1868865668093177e-05,,,
2018-09-23,,,,,
2018-09-23,,,,,
2018-09-23,,,,,
2018-09-23,,,,,
2018-09-23,,,,,
2018-09-24,,,,,
2018-09-24,,,,,
2018-09-24,,,,,
2018-09-24,,,,,
2018-09-24,,,,,
2018-09-24,,1.1813657622274953e-05,,,
2018-09-24,,2.2708661395870407e-05,,,
2018-09-24,,,,,
2018-09-24,,,,,
2018-09-24,,,,,
2018-09-24,,,,,
2018-09-24,,,,,
2018-09-24,,,,,
2018-09-25,,,,,
2018-09-25,,,,,
2018-09-25,,,,,
2018-09-25,,,,,
2018-09-25,,,,,
2018-09-25,,2.4858649435711597e-05,,,
2018-09-25,,2.808040431119027e-05,,,
2018-09-25,,,,,
2018-09-25,,,,,
2018-09-25,,,,,
2018-09-25,,,,,
2018-09-25,,,,,
2018-09-26,,,,,
2018-09-26,,,,,
2018-09-26,,,,,
2018-09-26,,,,,
2018-09-26,,,,,
2018-09-26,,3.477188988007708e-05,,,
2018-09-26,,3.939596889529457e-05,,,
2018-09-26,,2.8732375584230656e-05,,,
2018-09-26,,1.266011389188999e-05,,,
2018-09-26,,,,,
2018-09-26,,,,,
2018-09-26,,,,,
2018-09-26,,,,,
2018-09-26,,,,,
2018-09-27,,,,,
2018-09-27,,,,,
2018-09-27,,,,,
2018-09-27,,,,,
2018-09-27,,,,,
2018-09-27,,,,,
2018-09-27,,5.164005532427672e-05,,,
2018-09-27,,3.370453275396703e-05,,,
2018-09-27,,1.0206451000195106e-05,,,
2018-09-27,,,,,
2018-09-27,,,,,
2018-09-27,,,,,
2018-09-27,,,,,
2018-09-27,,,,,
2018-09-28,,,,,
2018-09-28,,,,,
2018-09-28,,,,,
2018-09-28,,,,,
2018-09-28,,,,,
2018-09-28,,,,,
2018-09-28,,2.7993766388018034e-05,,,
2018-09-28,,2.5702068345666524e-05,,,
2018-09-28,,2.0146169537001876e-05,,,
2018-09-28,,,,,
2018-09-28,,,,,
2018-09-28,,,,,
2018-09-28,,,,,
2018-09-28,,,,,
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,4.0949921276294344e-05,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,4.0949921276294344e-05,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,4.0949921276294344e-05,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,4.0949921276294344e-05,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,4.0949921276294344e-05,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,4.0949921276294344e-05,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,4.0949921276294344e-05,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,4.0949921276294344e-05,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,3.419394110822221e-05,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,3.419394110822221e-05,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,3.419394110822221e-05,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,3.419394110822221e-05,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,3.419394110822221e-05,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,3.419394110822221e-05,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,3.419394110822221e-05,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,3.419394110822221e-05,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,2.4033217537333787e-05,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,2.4033217537333787e-05,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,2.4033217537333787e-05,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,2.4033217537333787e-05,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,2.4033217537333787e-05,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,2.4033217537333787e-05,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,2.4033217537333787e-05,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,2.4033217537333787e-05,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-29,,,8167.538096390479,7782.503415923608,8864.259647424567
2018-09-29,,,7617.4404697926575,7300.642559003995,7304.991237852131
2018-09-29,,,9295.014718461092,9130.944614629392,14739.642759541088
2018-09-29,,,8144.312045661014,7987.351906125803,9786.508981359004
2018-09-29,,,7767.4561049103495,7550.499077483699,7877.323749453768
2018-09-29,,,9179.906563115494,9156.018831787023,11845.05314208379
2018-09-29,,,11280.472121263572,11143.091926451443,11238.89749743413
2018-09-29,,,8610.093736984598,8445.471118783858,8608.391507142453
2018-09-30,,,,,
2018-09-30,,,,,
2018-09-30,,,,,
2018-09-30,,,,,
2018-09-30,,,,,
2018-09-30,,1.9043070249097376e-05,,,
2018-09-30,,2.999542152718232e-05,,,
2018-09-30,,2.075525415284663e-05,,,
2018-09-30,,,,,
2018-09-30,,,,,
2018-09-30,,,,,
2018-09-30,,,,,
2018-09-30,,,,,
2018-10-01,,,,,
2018-10-01,,,,,
2018-10-01,,,,,
2018-10-01,,,,,
2018-10-01,,,,,
2018-10-01,,2.158668011690525e-05,,,
2018-10-01,,2.4272076982241295e-05,,,
2018-10-01,,2.4774531321529827e-05,,,
2018-10-01,,1.2490233915902446e-05,,,
2018-10-01,,,,,
2018-10-01,,,,,
2018-10-01,,,,,
2018-10-01,,,,,
2018-10-02,,,,,
2018-10-02,,,,,
2018-10-02,,,,,
2018-10-02,,,,,
2018-10-02,,,,,
2018-10-02,,,,,
2018-10-02,,3.194872405885006e-05,,,
2018-10-02,,2.2462018624505542e-05,,,
2018-10-02,,2.0922207838181423e-05,,,
2018-10-02,,,,,
2018-10-02,,,,,
2018-10-02,,,,,
2018-10-02,,,,,
2018-10-02,,,,,
2018-10-03,,,,,
2018-10-03,,,,,
2018-10-03,,,,,
2018-10-03,,,,,
2018-10-03,,,,,
2018-10-03,,2.655152102631255e-05,,,
2018-10-03,,2.92460816525092e-05,,,
2018-10-03,,2.4315477521370597e-05,,,
2018-10-03,,,,,
2018-10-03,,,,,
2018-10-03,,,,,
2018-10-03,,,,,
2018-10-03,,,,,
2018-10-04,,,,,
2018-10-04,,,,,
2018-10-04,,,,,
2018-10-04,,,,,
2018-10-04,,,,,
2018-10-04,,3.767442664849786e-05,,,
2018-10-04,,3.4116028359877486e-05,,,
2018-10-04,,2.0900730743202154e-05,,,
2018-10-04,,,,,
2018-10-04,,,,,
2018-10-04,,,,,
2018-10-04,,,,,
2018-10-04,,,,,
2018-10-04,,,,,
2018-10-05,,,,,
2018-10-05,,,,,
2018-10-05,,,,,
2018-10-05,,,,,
2018-10-05,,,,,
2018-10-05,,3.754720007467103e-05,,,
2018-10-05,,3.9915976627009556e-05,,,
2018-10-05,,2.19188608080557e-05,,,
2018-10-05,,,,,
2018-10-05,,,,,
2018-10-05,,,,,
2018-10-05,,,,,
2018-10-06,,,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,8.081593024003996e-05,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,8.081593024003996e-05,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,8.081593024003996e-05,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,8.081593024003996e-05,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,8.081593024003996e-05,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,8.081593024003996e-05,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,8.081593024003996e-05,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,8.081593024003996e-05,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,8.081593024003996e-05,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,8.081593024003996e-05,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,8.081593024003996e-05,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,3.873402072072678e-05,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,3.873402072072678e-05,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,3.873402072072678e-05,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,3.873402072072678e-05,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,3.873402072072678e-05,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,3.873402072072678e-05,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,3.873402072072678e-05,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,3.873402072072678e-05,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,3.873402072072678e-05,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,3.873402072072678e-05,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,3.873402072072678e-05,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,1.7463581835349288e-05,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,1.7463581835349288e-05,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,1.7463581835349288e-05,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,1.7463581835349288e-05,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,1.7463581835349288e-05,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,1.7463581835349288e-05,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,1.7463581835349288e-05,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,1.7463581835349288e-05,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,1.7463581835349288e-05,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,1.7463581835349288e-05,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,1.7463581835349288e-05,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,,7728.595850703918,7567.869216133539,7734.176719825837
2018-10-06,,,9049.543713217196,9318.218375518898,10844.268638183748
2018-10-06,,,9036.543426868127,8825.140654596715,16193.881047824618
2018-10-06,,,8925.224684900266,8700.495970814416,15748.028949097028
2018-10-06,,,21624.163303343645,21421.912904930006,25922.88643941669
2018-10-06,,,25121.398017351243,24966.030706381775,25600.240130549533
2018-10-06,,,24904.76085537105,24697.849333359067,25316.6222403059
2018-10-06,,,28174.472214994512,27891.729275287682,29320.077889839882
2018-10-06,,,22713.521194345,22489.386903191622,22288.54113158221
2018-10-06,,,19822.029093423986,19528.63464026105,19369.76679458662
2018-10-06,,,9994.904135122311,9838.34746054139,10735.775583664577
2018-10-06,,,7728.595850703918,7567.869216133539,7734.176719825837
